ProductKey,OrderDateKey,CustomerKey,UnitPrice,SalesAmount,EnglishPromotionType
537,20220910,19675,35.00,35.00,No Discount
528,20220910,19675,4.99,4.99,No Discount
486,20220910,19675,159.00,159.00,No Discount
477,20220910,29121,4.99,4.99,No Discount
478,20220910,29121,9.99,9.99,No Discount
487,20220910,29121,54.99,54.99,No Discount
529,20220910,28329,3.99,3.99,No Discount
480,20220910,28329,2.29,2.29,No Discount
541,20220910,19570,28.99,28.99,No Discount
540,20220910,16628,32.60,32.60,No Discount
483,20220910,16628,120.00,120.00,No Discount
355,20220910,13821,2319.99,2319.99,No Discount
528,20220910,13821,4.99,4.99,No Discount
537,20220910,13821,35.00,35.00,No Discount
480,20220910,13821,2.29,2.29,No Discount
359,20220910,13765,2294.99,2294.99,No Discount
214,20220910,13765,34.99,34.99,No Discount
363,20220910,19029,2294.99,2294.99,No Discount
225,20220910,19029,8.99,8.99,No Discount
214,20220910,19029,34.99,34.99,No Discount
361,20220910,12474,2294.99,2294.99,No Discount
487,20220910,12474,54.99,54.99,No Discount
589,20220910,21107,769.49,769.49,No Discount
536,20220910,21107,29.99,29.99,No Discount
528,20220910,21107,4.99,4.99,No Discount
480,20220910,21107,2.29,2.29,No Discount
588,20220910,17793,769.49,769.49,No Discount
528,20220910,17793,4.99,4.99,No Discount
536,20220910,17793,29.99,29.99,No Discount
480,20220910,17793,2.29,2.29,No Discount
228,20220910,12063,49.99,49.99,No Discount
530,20220910,28105,4.99,4.99,No Discount
480,20220910,28105,2.29,2.29,Volume Discount
529,20220910,29260,3.99,3.99,No Discount
214,20220910,29260,34.99,34.99,No Discount
231,20220910,29260,49.99,49.99,No Discount
482,20220910,29260,8.99,8.99,No Discount
541,20220910,11262,28.99,28.99,No Discount
530,20220910,11262,4.99,4.99,No Discount
222,20220910,11262,34.99,34.99,No Discount
237,20220910,11262,49.99,49.99,No Discount
225,20220910,11262,8.99,8.99,No Discount
541,20220910,27113,28.99,28.99,No Discount
530,20220910,27113,4.99,4.99,No Discount
217,20220910,27113,34.99,34.99,No Discount
482,20220910,27113,8.99,8.99,No Discount
541,20220910,27189,28.99,28.99,No Discount
530,20220910,27189,4.99,4.99,No Discount
467,20220910,27189,24.49,24.49,No Discount
529,20220910,18320,3.99,3.99,No Discount
538,20220910,18320,21.49,21.49,No Discount
487,20220910,18320,54.99,54.99,No Discount
465,20220910,18320,24.49,24.49,No Discount
228,20220910,18320,49.99,49.99,No Discount
541,20220910,27528,28.99,28.99,No Discount
530,20220910,27528,4.99,4.99,No Discount
487,20220910,27528,54.99,54.99,No Discount
536,20220910,23814,29.99,29.99,No Discount
536,20220910,11212,29.99,29.99,No Discount
528,20220910,11212,4.99,4.99,No Discount
222,20220910,11212,34.99,34.99,No Discount
536,20220910,19525,29.99,29.99,No Discount
480,20220910,19525,2.29,2.29,Volume Discount
484,20220910,19525,7.95,7.95,No Discount
536,20220910,22362,29.99,29.99,No Discount
528,20220910,22362,4.99,4.99,No Discount
477,20220910,13330,4.99,4.99,No Discount
478,20220910,13330,9.99,9.99,No Discount
476,20220910,27998,69.99,69.99,No Discount
237,20220910,27998,49.99,49.99,Volume Discount
467,20220910,27998,24.49,24.49,Volume Discount
477,20220910,16801,4.99,4.99,No Discount
228,20220910,16801,49.99,49.99,No Discount
528,20220910,28157,4.99,4.99,No Discount
480,20220910,28157,2.29,2.29,Volume Discount
528,20220910,14600,4.99,4.99,No Discount
222,20220910,14600,34.99,34.99,No Discount
485,20220910,13763,21.98,21.98,No Discount
481,20220910,13763,8.99,8.99,No Discount
528,20220910,14959,4.99,4.99,No Discount
217,20220910,14959,34.99,34.99,No Discount
485,20220910,15819,21.98,21.98,No Discount
482,20220910,15819,8.99,8.99,No Discount
477,20220910,19358,4.99,4.99,No Discount
225,20220910,19358,8.99,8.99,No Discount
529,20220910,19300,3.99,3.99,No Discount
539,20220910,19300,24.99,24.99,No Discount
484,20220910,19300,7.95,7.95,No Discount
529,20220910,20057,3.99,3.99,No Discount
217,20220910,20057,34.99,34.99,No Discount
225,20220910,20057,8.99,8.99,No Discount
528,20220910,22823,4.99,4.99,No Discount
536,20220910,22823,29.99,29.99,No Discount
482,20220910,22823,8.99,8.99,No Discount
465,20220910,23637,24.49,24.49,No Discount
529,20220910,23637,3.99,3.99,No Discount
536,20220910,23598,29.99,29.99,No Discount
480,20220910,23598,2.29,2.29,Volume Discount
541,20220910,22708,28.99,28.99,No Discount
530,20220910,22708,4.99,4.99,No Discount
487,20220910,22708,54.99,54.99,No Discount
541,20220910,11566,28.99,28.99,No Discount
541,20220910,13791,28.99,28.99,No Discount
530,20220910,13791,4.99,4.99,No Discount
480,20220910,13791,2.29,2.29,Volume Discount
530,20220910,27174,4.99,4.99,No Discount
480,20220910,27174,2.29,2.29,Volume Discount
537,20220910,11269,35.00,35.00,No Discount
528,20220910,11269,4.99,4.99,No Discount
537,20220910,12920,35.00,35.00,No Discount
485,20220910,12920,21.98,21.98,No Discount
485,20220910,16071,21.98,21.98,No Discount
217,20220910,16071,34.99,34.99,No Discount
599,20220910,16065,539.99,539.99,No Discount
528,20220910,16065,4.99,4.99,No Discount
535,20220910,16065,24.99,24.99,No Discount
480,20220910,16065,2.29,2.29,Volume Discount
359,20220910,12898,2294.99,2294.99,No Discount
485,20220910,12898,21.98,21.98,No Discount
472,20220910,12898,63.50,63.50,No Discount
353,20220910,15852,2319.99,2319.99,Volume Discount
483,20220910,15852,120.00,120.00,No Discount
355,20220910,15521,2319.99,2319.99,No Discount
478,20220910,15521,9.99,9.99,No Discount
477,20220910,15521,4.99,4.99,No Discount
487,20220910,15521,54.99,54.99,No Discount
571,20220910,13264,742.35,742.35,No Discount
214,20220910,13264,34.99,34.99,No Discount
384,20220910,25961,1120.49,1120.49,No Discount
222,20220910,25961,34.99,34.99,No Discount
584,20220910,27693,539.99,539.99,No Discount
606,20220910,24170,539.99,539.99,No Discount
217,20220910,24170,34.99,34.99,No Discount
359,20220910,14302,2294.99,2294.99,No Discount
485,20220910,14302,21.98,21.98,No Discount
478,20220910,14302,9.99,9.99,No Discount
378,20220910,13994,2443.35,2443.35,No Discount
479,20220910,13994,8.99,8.99,No Discount
477,20220910,13994,4.99,4.99,No Discount
372,20220910,21394,2443.35,2443.35,No Discount
540,20220910,21394,32.60,32.60,No Discount
353,20220910,11035,2319.99,2319.99,Volume Discount
573,20220910,22765,2384.07,2384.07,No Discount
477,20220910,22765,4.99,4.99,No Discount
479,20220910,22765,8.99,8.99,No Discount
480,20220910,22765,2.29,2.29,Volume Discount
576,20220910,26708,2384.07,2384.07,No Discount
477,20220910,26708,4.99,4.99,No Discount
479,20220910,26708,8.99,8.99,No Discount
214,20220910,26708,34.99,34.99,No Discount
577,20220910,25952,1214.85,1214.85,Volume Discount
225,20220910,25952,8.99,8.99,No Discount
562,20220910,27073,2384.07,2384.07,No Discount
606,20220910,23369,539.99,539.99,No Discount
477,20220910,23369,4.99,4.99,No Discount
479,20220910,23369,8.99,8.99,No Discount
487,20220910,23369,54.99,54.99,No Discount
384,20220910,21151,1120.49,1120.49,No Discount
217,20220910,21151,34.99,34.99,No Discount
390,20220910,21153,1120.49,1120.49,No Discount
539,20220910,21153,24.99,24.99,No Discount
480,20220910,21153,2.29,2.29,Volume Discount
384,20220910,20782,1120.49,1120.49,No Discount
479,20220910,20782,8.99,8.99,No Discount
477,20220910,20782,4.99,4.99,No Discount
487,20220910,20782,54.99,54.99,No Discount
484,20220910,20782,7.95,7.95,No Discount
382,20220910,28395,1120.49,1120.49,No Discount
231,20220910,28395,49.99,49.99,No Discount
225,20220910,28395,8.99,8.99,No Discount
575,20220910,15933,2384.07,2384.07,No Discount
541,20220910,15933,28.99,28.99,No Discount
530,20220910,15933,4.99,4.99,No Discount
217,20220910,15933,34.99,34.99,No Discount
562,20220910,16263,2384.07,2384.07,No Discount
576,20220910,11482,2384.07,2384.07,No Discount
541,20220910,11482,28.99,28.99,No Discount
225,20220910,15929,8.99,8.99,No Discount
561,20220910,15929,2384.07,2384.07,No Discount
357,20220911,18157,2319.99,2319.99,No Discount
537,20220911,18157,35.00,35.00,No Discount
225,20220911,18157,8.99,8.99,No Discount
222,20220911,18157,34.99,34.99,No Discount
237,20220911,12048,49.99,49.99,No Discount
225,20220911,12048,8.99,8.99,No Discount
234,20220911,11855,49.99,49.99,No Discount
214,20220911,11091,34.99,34.99,No Discount
535,20220911,12359,24.99,24.99,No Discount
528,20220911,12359,4.99,4.99,No Discount
214,20220911,12359,34.99,34.99,No Discount
528,20220911,25123,4.99,4.99,No Discount
217,20220911,25123,34.99,34.99,No Discount
530,20220911,27975,4.99,4.99,No Discount
463,20220911,27975,24.49,24.49,No Discount
488,20220911,27975,53.99,53.99,No Discount
361,20220911,18185,2294.99,2294.99,No Discount
485,20220911,18185,21.98,21.98,No Discount
477,20220911,18185,4.99,4.99,No Discount
478,20220911,18185,9.99,9.99,No Discount
589,20220911,21108,769.49,769.49,No Discount
228,20220911,21108,49.99,49.99,No Discount
529,20220911,11277,3.99,3.99,No Discount
539,20220911,11277,24.99,24.99,No Discount
480,20220911,11277,2.29,2.29,No Discount
535,20220911,20740,24.99,24.99,No Discount
214,20220911,20740,34.99,34.99,No Discount
478,20220911,21626,9.99,9.99,No Discount
477,20220911,21626,4.99,4.99,No Discount
483,20220911,21626,120.00,120.00,No Discount
478,20220911,21806,9.99,9.99,No Discount
477,20220911,21806,4.99,4.99,No Discount
474,20220911,20287,69.99,69.99,No Discount
234,20220911,20287,49.99,49.99,No Discount
465,20220911,20287,24.49,24.49,No Discount
482,20220911,20332,8.99,8.99,No Discount
475,20220911,20332,69.99,69.99,No Discount
477,20220911,18425,4.99,4.99,No Discount
476,20220911,19816,69.99,69.99,No Discount
490,20220911,19816,53.99,53.99,No Discount
477,20220911,19644,4.99,4.99,No Discount
528,20220911,16130,4.99,4.99,No Discount
485,20220911,16130,21.98,21.98,No Discount
222,20220911,16130,34.99,34.99,No Discount
477,20220911,16911,4.99,4.99,No Discount
490,20220911,16911,53.99,53.99,No Discount
485,20220911,14349,21.98,21.98,No Discount
222,20220911,14349,34.99,34.99,No Discount
485,20220911,17867,21.98,21.98,No Discount
217,20220911,17867,34.99,34.99,No Discount
529,20220911,19261,3.99,3.99,No Discount
539,20220911,19261,24.99,24.99,No Discount
489,20220911,19261,53.99,53.99,No Discount
477,20220911,22385,4.99,4.99,No Discount
490,20220911,22385,53.99,53.99,No Discount
529,20220911,21670,3.99,3.99,No Discount
538,20220911,21670,21.49,21.49,No Discount
480,20220911,21670,2.29,2.29,No Discount
483,20220911,21670,120.00,120.00,No Discount
541,20220911,13838,28.99,28.99,No Discount
530,20220911,13838,4.99,4.99,No Discount
214,20220911,13838,34.99,34.99,No Discount
530,20220911,27332,4.99,4.99,No Discount
480,20220911,27332,2.29,2.29,Volume Discount
537,20220911,11636,35.00,35.00,No Discount
528,20220911,11636,4.99,4.99,No Discount
222,20220911,11636,34.99,34.99,No Discount
537,20220911,11157,35.00,35.00,No Discount
537,20220911,11656,35.00,35.00,No Discount
528,20220911,11656,4.99,4.99,No Discount
217,20220911,11656,34.99,34.99,No Discount
485,20220911,13365,21.98,21.98,No Discount
480,20220911,13365,2.29,2.29,No Discount
593,20220911,19831,564.99,564.99,No Discount
477,20220911,19831,4.99,4.99,No Discount
478,20220911,19831,9.99,9.99,No Discount
363,20220911,12882,2294.99,2294.99,No Discount
485,20220911,12882,21.98,21.98,No Discount
217,20220911,12882,34.99,34.99,No Discount
359,20220911,17400,2294.99,2294.99,No Discount
485,20220911,17400,21.98,21.98,No Discount
478,20220911,17400,9.99,9.99,No Discount
477,20220911,17400,4.99,4.99,No Discount
359,20220911,16004,2294.99,2294.99,No Discount
537,20220911,16004,35.00,35.00,No Discount
528,20220911,16004,4.99,4.99,No Discount
485,20220911,16004,21.98,21.98,No Discount
480,20220911,16004,2.29,2.29,No Discount
486,20220911,16004,159.00,159.00,No Discount
353,20220911,16078,2319.99,2319.99,No Discount
528,20220911,16078,4.99,4.99,No Discount
537,20220911,16078,35.00,35.00,No Discount
478,20220911,16078,9.99,9.99,No Discount
477,20220911,16078,4.99,4.99,No Discount
225,20220911,16078,8.99,8.99,No Discount
363,20220911,15969,2294.99,2294.99,No Discount
485,20220911,15969,21.98,21.98,No Discount
478,20220911,15969,9.99,9.99,No Discount
580,20220911,23656,1700.99,1700.99,No Discount
583,20220911,23661,1700.99,1700.99,No Discount
488,20220911,23661,53.99,53.99,No Discount
465,20220911,23661,24.49,24.49,No Discount
606,20220911,27599,539.99,539.99,No Discount
471,20220911,27599,63.50,63.50,No Discount
599,20220911,12572,539.99,539.99,No Discount
568,20220911,29255,742.35,742.35,No Discount
479,20220911,29255,8.99,8.99,No Discount
477,20220911,29255,4.99,4.99,No Discount
487,20220911,29255,54.99,54.99,No Discount
564,20220911,26539,2384.07,2384.07,No Discount
541,20220911,26539,28.99,28.99,No Discount
530,20220911,26539,4.99,4.99,No Discount
480,20220911,26539,2.29,2.29,No Discount
562,20220911,24787,2384.07,2384.07,No Discount
225,20220911,24787,8.99,8.99,No Discount
382,20220911,21264,1120.49,1120.49,No Discount
581,20220911,18086,1700.99,1700.99,No Discount
479,20220911,18086,8.99,8.99,No Discount
477,20220911,18086,4.99,4.99,No Discount
225,20220911,18086,8.99,8.99,No Discount
384,20220911,20857,1120.49,1120.49,No Discount
384,20220911,20843,1120.49,1120.49,No Discount
582,20220911,17866,1700.99,1700.99,No Discount
217,20220911,17866,34.99,34.99,No Discount
584,20220911,12607,539.99,539.99,No Discount
479,20220911,12607,8.99,8.99,No Discount
477,20220911,12607,4.99,4.99,No Discount
222,20220911,12607,34.99,34.99,No Discount
584,20220911,27852,539.99,539.99,No Discount
214,20220911,27852,34.99,34.99,No Discount
579,20220911,13105,1214.85,1214.85,No Discount
477,20220911,13105,4.99,4.99,No Discount
479,20220911,13105,8.99,8.99,No Discount
480,20220911,13105,2.29,2.29,No Discount
484,20220911,13105,7.95,7.95,No Discount
578,20220911,14230,1214.85,1214.85,No Discount
530,20220911,14230,4.99,4.99,No Discount
541,20220911,14230,28.99,28.99,No Discount
214,20220911,14230,34.99,34.99,No Discount
481,20220911,14230,8.99,8.99,No Discount
528,20220912,16621,4.99,4.99,No Discount
536,20220912,16621,29.99,29.99,No Discount
480,20220912,16621,2.29,2.29,No Discount
214,20220912,15141,34.99,34.99,No Discount
225,20220912,17287,8.99,8.99,No Discount
491,20220912,17287,53.99,53.99,No Discount
540,20220912,16690,32.60,32.60,No Discount
529,20220912,16690,3.99,3.99,No Discount
222,20220912,16690,34.99,34.99,No Discount
361,20220912,16567,2294.99,2294.99,No Discount
537,20220912,16567,35.00,35.00,No Discount
480,20220912,16567,2.29,2.29,No Discount
217,20220912,11520,34.99,34.99,No Discount
489,20220912,11807,53.99,53.99,No Discount
529,20220912,27220,3.99,3.99,No Discount
217,20220912,27220,34.99,34.99,No Discount
539,20220912,11200,24.99,24.99,No Discount
529,20220912,11200,3.99,3.99,No Discount
217,20220912,11200,34.99,34.99,No Discount
530,20220912,28276,4.99,4.99,No Discount
222,20220912,28276,34.99,34.99,No Discount
467,20220912,28276,24.49,24.49,No Discount
530,20220912,28089,4.99,4.99,No Discount
480,20220912,28089,2.29,2.29,No Discount
484,20220912,28089,7.95,7.95,No Discount
540,20220912,25333,32.60,32.60,No Discount
529,20220912,25333,3.99,3.99,No Discount
471,20220912,25333,63.50,63.50,No Discount
535,20220912,25350,24.99,24.99,No Discount
528,20220912,25350,4.99,4.99,No Discount
480,20220912,25350,2.29,2.29,Volume Discount
529,20220912,24294,3.99,3.99,No Discount
225,20220912,24294,8.99,8.99,No Discount
540,20220912,24294,32.60,32.60,No Discount
536,20220912,23809,29.99,29.99,No Discount
536,20220912,18329,29.99,29.99,No Discount
528,20220912,18329,4.99,4.99,No Discount
480,20220912,18329,2.29,2.29,No Discount
536,20220912,22754,29.99,29.99,No Discount
528,20220912,22754,4.99,4.99,No Discount
486,20220912,22754,159.00,159.00,No Discount
536,20220912,18978,29.99,29.99,No Discount
528,20220912,18978,4.99,4.99,No Discount
480,20220912,18978,2.29,2.29,No Discount
536,20220912,18875,29.99,29.99,No Discount
481,20220912,18875,8.99,8.99,No Discount
536,20220912,22375,29.99,29.99,No Discount
528,20220912,22375,4.99,4.99,No Discount
477,20220912,21907,4.99,4.99,No Discount
478,20220912,21907,9.99,9.99,No Discount
478,20220912,11823,9.99,9.99,No Discount
477,20220912,11823,4.99,4.99,No Discount
487,20220912,11823,54.99,54.99,No Discount
484,20220912,11823,7.95,7.95,No Discount
477,20220912,13197,4.99,4.99,No Discount
528,20220912,23401,4.99,4.99,No Discount
217,20220912,23401,34.99,34.99,No Discount
528,20220912,15359,4.99,4.99,No Discount
465,20220912,15359,24.49,24.49,No Discount
485,20220912,15359,21.98,21.98,No Discount
485,20220912,14432,21.98,21.98,No Discount
485,20220912,15813,21.98,21.98,No Discount
482,20220912,15813,8.99,8.99,No Discount
537,20220912,15707,35.00,35.00,No Discount
476,20220912,14840,69.99,69.99,No Discount
488,20220912,14840,53.99,53.99,No Discount
528,20220912,22837,4.99,4.99,No Discount
536,20220912,22837,29.99,29.99,No Discount
217,20220912,22837,34.99,34.99,No Discount
541,20220912,26405,28.99,28.99,No Discount
530,20220912,26405,4.99,4.99,No Discount
480,20220912,26405,2.29,2.29,Volume Discount
225,20220912,24119,8.99,8.99,No Discount
530,20220912,24119,4.99,4.99,No Discount
528,20220912,11215,4.99,4.99,No Discount
537,20220912,11215,35.00,35.00,No Discount
217,20220912,11215,34.99,34.99,No Discount
485,20220912,14873,21.98,21.98,No Discount
599,20220912,16066,539.99,539.99,No Discount
485,20220912,16066,21.98,21.98,No Discount
